2025-01-03 22:20:31,922 - INFO - F1: 1.000 (+/-0.000) for {'max_depth': 15, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 100}
2025-01-03 22:20:31,923 - INFO - F1: 1.000 (+/-0.000) for {'max_depth': 15, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 200}
2025-01-03 22:20:31,924 - INFO - F1: 1.000 (+/-0.000) for {'max_depth': 15, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 300}
2025-01-03 22:20:31,924 - INFO - F1: 0.620 (+/-0.697) for {'max_depth': 15, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 100}
2025-01-03 22:20:31,924 - INFO - F1: 0.820 (+/-0.367) for {'max_depth': 15, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 200}
2025-01-03 22:20:31,925 - INFO - F1: 0.900 (+/-0.400) for {'max_depth': 15, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 300}
2025-01-03 22:20:31,925 - INFO - F1: 1.000 (+/-0.000) for {'max_depth': 15, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 100}
2025-01-03 22:20:31,925 - INFO - F1: 1.000 (+/-0.000) for {'max_depth': 15, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 200}
2025-01-03 22:20:31,925 - INFO - F1: 1.000 (+/-0.000) for {'max_depth': 15, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 300}
2025-01-03 22:20:31,925 - INFO - F1: 1.000 (+/-0.000) for {'max_depth': 15, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 100}
2025-01-03 22:20:31,926 - INFO - F1: 1.000 (+/-0.000) for {'max_depth': 15, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 200}
2025-01-03 22:20:31,926 - INFO - F1: 1.000 (+/-0.000) for {'max_depth': 15, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 300}
2025-01-03 22:20:31,926 - INFO - F1: 0.620 (+/-0.697) for {'max_depth': 15, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 100}
2025-01-03 22:20:31,926 - INFO - F1: 0.820 (+/-0.367) for {'max_depth': 15, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 200}
2025-01-03 22:20:31,926 - INFO - F1: 0.900 (+/-0.400) for {'max_depth': 15, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 300}
2025-01-03 22:20:31,926 - INFO - F1: 1.000 (+/-0.000) for {'max_depth': 15, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 100}
2025-01-03 22:20:31,927 - INFO - F1: 1.000 (+/-0.000) for {'max_depth': 15, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 200}
2025-01-03 22:20:31,927 - INFO - F1: 1.000 (+/-0.000) for {'max_depth': 15, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 300}
